Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,Keyword Intents,URL,Traffic Change,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,Position Type,Keyword SERP Features (New),Keyword SERP Features (Lost)
federal disability retirement,14,0,1600,14,0.00,informational,https://www.tullylegal.com/resources/articles/fers-disability-retirement-faqs-from-federal-employees/,2,0.01,0.00,0,166000000,"[36,52,52,80,36,100,36,5,36,27,27,36]",2026-04-18,Organic,,
failing drug test in military,1,0,70,0,0.00,informational,https://www.tullylegal.com/resources/articles/i-failed-a-military-drug-test-what-now/,2,0.01,0.00,0.05,65800000,"[64,78,78,78,64,35,35,50,50,14,14,14]",2026-04-15,AI overview,,
how long does surrogate court process take,1,0,90,7,0.00,informational,https://www.tullylegal.com/resources/articles/how-long-does-probate-take-in-new-york-state/,2,0.01,0.00,0.03,177,"[78,100,100,64,78,50,50,78,50,64,50,28]",2026-03-28,People also ask,,
non compete agreement texas,22,0,1600,12,4.59,informational,https://www.tullylegal.com/resources/articles/2026-update-clarifying-the-legal-status-of-non-competes-in-texas/,2,0.01,9.00,0.3,25200000,"[13,79,79,66,79,79,66,79,79,54,54,36]",2026-04-16,Organic,,
security clearance revoked meaning,1,0,40,13,0.00,informational,https://www.tullylegal.com/resources/articles/what-is-the-impact-of-losing-your-security-clearance-on-your-federal-employment-job/,2,0.01,0.00,0.07,4430000,"[23,23,100,11,11,11,11,11,11,11,11,11]",2026-04-18,AI overview,,
attorney military law,5,15,90,53,15.93,commercial,https://www.tullylegal.com/legal-services/military-law/,2,0.01,31.00,0.52,222000000,"[29,82,41,29,29,52,100,52,52,82,41,52]",2026-04-08,Organic,Video Carousel,
remote employees which state law applies,6,12,70,15,0.00,informational,https://www.tullylegal.com/resources/articles/which-states-laws-apply-to-out-of-state-remote-employees/,2,0.01,0.00,0.06,169,"[10,18,10,10,14,10,22,29,18,4,4,4]",2026-03-08,Organic,,
workers rights attorney near me,5,27,90,16,5.45,transactional,https://www.tullylegal.com/rochester-employment-law/,2,0.01,10.00,0.85,131000000,"[18,100,100,100,63,63,81,100,100,63,63,81]",2026-04-10,Organic,,People also ask
how long do secret clearances last,1,0,390,18,0.00,informational,https://www.tullylegal.com/resources/articles/how-long-does-a-security-clearance-last/,2,0.01,0.00,0,4870000,"[81,13,45,13,30,10,24,30,10,16,6,6]",2026-04-15,AI overview,,
how long are secret clearances good for,6,8,110,11,0.00,informational,https://www.tullylegal.com/resources/articles/how-long-does-a-security-clearance-last/,2,0.01,0.00,0,4860000,"[17,53,12,28,23,28,35,43,28,28,35,28]",2026-04-21,Organic,,Discussions and forums
pllc law firm,7,11,140,60,4.27,commercial,https://www.tullylegal.com/,2,0.01,8.00,0.29,11300000,"[17,17,14,11,14,14,14,14,14,11,9,14]",2026-04-29,Organic,People also ask,"Video Carousel, AI overview"
manhattan surrogate court,2,0,390,46,4.19,navigational,https://www.tullylegal.com/resources/articles/how-long-does-probate-take-in-new-york-state/,2,0.01,8.00,0.04,850000,"[7,3,100,2,11,7,3,7,2,11,3,4]",2026-03-27,People also ask,,
failing a drug test at meps,4,5,50,10,0.00,informational,https://www.tullylegal.com/resources/articles/what-happens-when-there-is-a-failed-drug-test-in-the-military/,2,0.01,0.00,0,0,"[55,77,33,55,77,77,100,55,77,55,55,44]",2026-03-18,Organic,,"Video Carousel, People also ask"
504 attorneys,1,0,50,0,4.54,informational,https://www.tullylegal.com/resources/articles/when-do-i-need-a-special-education-lawyer/,2,0.01,9.00,0.6,142,"[35,5,44,3,3,3,3,3,5,3,1,1]",2026-03-23,People also ask,,
pros and cons of revocable and irrevocable trusts,3,14,40,,0.84,"commercial, informational",https://www.tullylegal.com/resources/articles/revocable-vs-irrevocable-trusts-which-one-is-right-for-you/,2,0.01,1.00,0.4,244000,"[28,28,28,28,42,42,100,100,100,71,42,42]",2026-03-09,Organic,"Video Carousel, Short videos, Discussions and forums, Ads middle",People also ask
medical retirement from the army,1,0,70,19,2.35,informational,https://www.tullylegal.com/resources/articles/does-my-military-disability-qualify-for-retirement-pay/,2,0.01,4.00,0.01,140,"[65,0,0,100,0,0,43,3,0,53,0,0]",2026-04-08,AI overview,,
family law attorney near me,46,72,27100,63,7.19,transactional,https://www.tullylegal.com/albany-family/,2,0.01,14.00,0.54,259000000,"[29,100,24,24,29,29,54,66,44,36,54,36]",2026-04-29,Organic,Discussions and forums,
fraud lawyers near me,21,0,1900,6,7.48,transactional,https://www.tullylegal.com/albany-criminal/white-collar-crimes-lawyer/,2,0.01,14.00,0.93,70100000,"[55,44,82,65,100,55,65,55,55,65,55,65]",2026-04-27,Organic,,
albany mspb lawyers,3,0,40,6,0.00,informational,https://www.tullylegal.com/legal-services/federal-employment-law/merit-systems-protection-board-mspb/,2,0.01,0.00,0,2350,"[40,100]",2026-04-27,Organic,,
self reporting,14,0,720,56,0.00,informational,https://www.tullylegal.com/resources/articles/security-clearance-summertime-blues-should-you-self-report/,2,0.01,0.00,0,0,"[36,62,30,45,1,36,36,81,81,55,81,36]",2026-03-11,Organic,,
will weed be federally legalized,2,0,110,70,0.00,informational,https://www.tullylegal.com/resources/articles/what-rescheduling-of-marijuana-could-mean-for-federal-employees/,2,0.01,0.00,0,1810000,"[15,11,11,11,35,15,11,18,15,23,18,44]",2026-04-26,People also ask,,
employee rights attorney near me,11,0,480,67,4.02,transactional,https://www.tullylegal.com/rochester-employment-law/,2,0.01,8.00,0.7,103000000,"[54,54,100,81,36,44,67,54,54,36,23,36]",2026-04-04,Organic,,
disability retirement from the federal government,9,0,110,29,1.92,informational,https://www.tullylegal.com/resources/articles/fers-disability-retirement-faqs-from-federal-employees/,2,0.01,3.00,0.27,144000000,"[100,41,52,82,5,82,41,82,64,64,64,41]",2026-04-27,Organic,,
accommodations for adhd in college,4,6,70,19,0.00,informational,https://www.tullylegal.com/resources/articles/can-college-students-get-accommodations-for-adhd-or-autism-an-overview-of-the-process/,2,0.01,0.00,0,8000000,"[4,4,19,23,19,14,23,42,66,66,52,42]",2026-03-25,Organic,,"Local pack, People also ask"
security clearance attorney dc,1,0,70,9,12.95,informational,https://www.tullylegal.com/washington-dc/security-clearance-representation/,2,0.01,25.00,0.74,116,"[9,9,52,9,9,9,33,42,33,42,42,52]",2026-04-09,AI overview,,
military medical retirement,9,40,720,26,2.67,informational,https://www.tullylegal.com/resources/articles/does-my-military-disability-qualify-for-retirement-pay/,2,0.01,5.00,0.01,186000000,"[45,55,81,45,55,45,55,45,45,45,45,45]",2026-04-10,Organic,Discussions and forums,
children's division,1,0,590,55,0.00,navigational,https://www.tullylegal.com/resources/articles/what-to-do-if-you-get-a-call-from-child-protective-services/,2,0.01,0.00,0,275000000,"[8,62,62,0,62,8,62,100,81,0,8,8]",2026-04-13,People also ask,,
is there death penalty in ny,10,69,140,19,0.00,informational,https://www.tullylegal.com/our-firm/news/why-doesnt-new-york-have-a-death-penalty/,2,0.01,0.00,0,756000000,"[3,3,3,8,8,2,3,1,3,2,3,3]",2026-03-11,Organic,,People also ask
what is deferred resignation,10,16,480,36,0.00,informational,https://www.tullylegal.com/resources/articles/key-considerations-for-federal-employees-contemplating-the-deferred-resignation-program/,2,0.01,0.00,0,6730000,"[100,44,8,24,8,3,5,1,3,3,1,0]",2026-03-11,Organic,"Video Carousel, AI overview","People also ask, Short videos"
veterans employment opportunity act veoa of 1998,4,11,90,18,0.00,informational,https://www.tullylegal.com/legal-services/military-law/veoa/,2,0.01,0.00,0.01,6500,"[82,28,17,12,17,12,23,17,17,12,12,17]",2026-04-29,Organic,,
matt ricci,6,14,140,15,0.00,informational,https://www.tullylegal.com/attorneys/matthew-p-ricci/,2,0.01,0.00,0,5450000,"[65,65,53,34,34,43,28,43,53,65,53,43]",2026-04-30,Organic,People also ask,
ding ding houston,1,0,70,20,0.00,informational,https://www.tullylegal.com/our-firm/news/houston-tragedy-sparks-alarm-on-ding-dong-ditch-prompting-local-police-awareness/,2,0.01,0.00,0.05,87,"[52,52,23,23,33,33,33,33,33,33,23,33]",2026-03-08,AI overview,,
how to file for sole custody in ny,1,0,70,12,2.85,informational,https://www.tullylegal.com/resources/articles/how-do-i-get-full-custody-of-my-child-in-new-york/,2,0.01,5.00,0.58,2660000,"[41,41,29,41,29,52,41,41,52,41,41,41]",2026-04-01,AI overview,,
employment lawyers nyc,29,63,3600,52,6.32,commercial,https://www.tullylegal.com/new-york-employment-law/,2,0.01,12.00,0.53,17700000,"[66,66,66,66,54,28,54,81,100,43,28,24]",2026-04-29,Organic,Discussions and forums,
postnuptial agreement lawyer,20,0,1900,7,11.11,informational,https://www.tullylegal.com/buffalo-family/postnuptial-agreements/,2,0.01,22.00,0.01,837000,"[4,13,13,19,24,8,44,29,19,44,19,13]",2026-04-30,Organic,,
how to check your security clearance status,12,19,320,24,3.29,informational,https://www.tullylegal.com/resources/articles/how-long-does-a-security-clearance-last/,2,0.01,6.00,0.01,167000000,"[67,67,44,29,19,23,23,44,29,23,23,23]",2026-03-06,Organic,,Discussions and forums
accused of using ai,5,0,50,16,0.00,informational,https://www.tullylegal.com/resources/articles/what-to-do-if-youre-falsely-accused-of-using-ai-to-cheat-in-college/,2,0.01,0.00,0.01,0,"[11,11,11,11,11,11,11,11,11,64,100,100]",2026-03-09,Organic,,
overtime attorney westchester,5,9,90,2,0.00,commercial,https://www.tullylegal.com/white-plains-employment-law/,2,0.01,0.00,0.33,217000,"[0,14,19,4,14,4,66,66,42,66,100,80]",2026-03-12,Organic,,AI overview
are schedule 3 drugs tested for employment,1,0,70,27,0.00,informational,https://www.tullylegal.com/resources/articles/what-rescheduling-of-marijuana-could-mean-for-federal-employees/,2,0.01,0.00,0.33,115000000,"[5,5,5,5,5,0,5,28,5,5,5,100]",2026-04-12,People also ask,,
gun right lawyers near me,2,0,70,1,4.99,"informational, transactional",https://www.tullylegal.com/syracuse-criminal/gun-lawyer/,2,0.01,9.00,0.76,200,"[3,100,19,11,19,11,15,19,19,19,34,26]",2026-04-08,Organic,,
houston outside general counsel legal services lawyers,10,0,140,2,0.00,informational,https://www.tullylegal.com/legal-services/business-law/houston-outsourced-general-counsel/,2,0.01,0.00,0,121,"[0,1,0,0,100,10,5,10,23,4]",2026-03-14,Organic,,
commercial real estate attorney near me,14,0,720,2,4.08,transactional,https://www.tullylegal.com/rochester-real-estate/commercial-real-estate-lawyer/,2,0.01,8.00,0.52,0,"[62,36,55,45,36,36,55,45,62,55,24,36]",2026-03-10,Organic,,
veoa eligibles,3,8,110,14,0.00,informational,https://www.tullylegal.com/legal-services/military-law/veoa/,2,0.04,0.00,0.01,103,"[36,15,12,7,7,7,5,10,7,7,10,7]",2026-04-14,Organic,,
dina kaswatuka,3,5,50,5,0.00,informational,http://www.tullylegal.com/wp-content/uploads/06_Kaswatuka_v_BOP-TO-BE-POSTED.pdf,2,0.01,0.00,0.33,1170,"[22,22,4,4,4,4,4,4,4,4,4,29]",2026-04-20,Organic,,
article 15 usmc,1,0,140,16,0.00,informational,https://www.tullylegal.com/legal-services/military-law/article-15-non-judicial-punishments/,2,0.01,0.00,0,102,"[43,34,65,43,43,34,43,34,43,43,53,28]",2026-04-07,AI overview,,
what is a gray divorce,14,0,1600,57,0.03,informational,https://www.tullylegal.com/resources/articles/what-is-gray-divorce-and-how-can-it-affect-assets-and-retirement-planning/,2,0.01,0.00,0.16,197000000,"[3,2,2,1,10,1,4,7,5,19,10,4]",2026-04-27,Organic,,
wife moved out before divorce,3,4,140,4,1.51,informational,https://www.tullylegal.com/resources/articles/can-moving-out-before-a-divorce-cause-problems/,2,0.02,6.00,0.11,208000000,"[23,19,19,19,23,23,23,23,29,23,15,15]",2026-04-26,Organic,Image pack,Discussions and forums
sf-86 form,22,40,1900,37,0.56,informational,https://www.tullylegal.com/resources/articles/understanding-security-clearance-forms-supplementing-the-sf-85p-and-sf-86/,2,0.01,1.00,0.01,159000000,"[29,16,4,5,3,35,13,53,81,66,66,53]",2026-04-24,Organic,,"Image pack, Video Carousel"
how long does it take to get sc clearance,9,0,260,20,0.00,informational,https://www.tullylegal.com/legal-services/security-clearance-representation/security-clearance-faq/,2,0.01,0.00,0,103,"[23,54,18,23,54,66,23,23,54,44,66,66]",2026-04-13,Organic,,
estate planning attorney in ladera ranch,3,0,70,,0.00,commercial,https://www.tullylegal.com/locations/ladera-ranch-ca/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=LaderaRanch&utm_content=homepage,2,0.01,0.00,0,104000,"[0,19,14,100,14]",2026-04-22,Local pack,,
attorney security clearance,1,0,110,6,16.78,informational,https://www.tullylegal.com/washington-dc/security-clearance-representation/,2,0.01,33.00,0.28,40100000,"[26,19,19,26,15,26,34,42,100,42,80,42]",2026-03-22,AI overview,,
lawyer security clearance,2,4,90,20,16.78,informational,https://www.tullylegal.com/legal-services/security-clearance-representation/,2,0.02,83.00,0.28,26900000,"[7,7,26,15,26,15,100,65,53,42,42,53]",2026-04-23,Organic,"People also ask, Discussions and forums","Top stories, Ads middle"
va deferred resignation,8,51,260,15,0.00,informational,https://www.tullylegal.com/resources/articles/key-considerations-for-federal-employees-contemplating-the-deferred-resignation-program/,2,0.01,0.00,0,133,"[6,16,24,100,16,2,2,1,1,1,1,1]",2026-04-09,Organic,,
albany security clearance law firm,3,0,40,11,0.00,informational,https://www.tullylegal.com/legal-services/security-clearance-representation/,2,0.01,0.00,0,4280000,"[60,100]",2026-04-27,Organic,,
traffic ticket lawyers upstate new york,1,0,30,11,6.99,commercial,https://www.tullylegal.com/locations/albany-ny/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=Albany&utm_content=homepage,2,0.01,13.00,0.47,12700000,"[14,28,57,42,42,28,71,100,57,42,28,42]",2026-04-03,Local pack,,
federal employee salary freeze,2,3,90,11,0.00,informational,https://www.tullylegal.com/resources/articles/could-a-pay-freeze-be-coming-for-federal-employees/,2,0.04,0.00,0,0,"[17,5,5,100,43,17,17,23,17,12,10,5]",2026-03-14,Organic,,People also ask
largest law firms in washington dc,3,0,210,48,3.63,informational,https://www.tullylegal.com/locations/washington-dc/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=WashingtonDC&utm_content=homepage,2,0.01,7.00,0.11,92000000,"[54,23,36,29,54,29,9,19,54,29,9,12]",2026-04-24,Local pack,,
new york labor lawyer,9,15,390,42,4.17,commercial,https://www.tullylegal.com/new-york-employment-law/,2,0.01,12.00,0.32,89300000,"[16,13,16,76,20,13,8,55,100,6,10,5]",2026-04-07,Organic,,
are non competes enforceable in maryland,4,0,110,1,0.00,informational,https://www.tullylegal.com/resources/articles/are-non-compete-clauses-enforceable-in-maryland-what-to-look-for-before-you-sign/,2,0.01,0.00,0.01,129,"[100,64,82,82,64,64,82,64,64,52,52,82]",2026-04-02,Organic,,
can you be court martialed after discharge,1,0,40,16,0.00,informational,https://www.tullylegal.com/resources/articles/can-you-be-charged-under-the-ucmj-after-discharge/,2,0.01,0.00,0.03,3260000,"[1,1,1,1,1,2,1,1,1,1,13,2]",2026-03-12,AI overview,,
attorney for employee,14,0,1600,45,4.82,commercial,https://www.tullylegal.com/legal-services/federal-employment-law/,2,0.01,9.00,0.38,0,"[1,44,82,82,100,82,82,34,34,34,24,20]",2026-03-15,Organic,,
st clare's pension,6,0,110,7,0.00,informational,https://www.tullylegal.com/our-firm/news/st-clares-pensioners-win-54m-in-court-but-when-will-they-see-the-money/,2,0.01,0.00,0,131,"[2,2,1,2,12,2,2,2,2,2,15,100]",2026-03-20,Organic,,
dafas,1,0,320,24,3.14,navigational,https://www.tullylegal.com/resources/articles/what-to-know-about-debts-initiated-by-the-dod-and-your-rights/,2,0.01,6.00,0,84400,"[0,100,0,55,0,36,0,1,100,0,0,16]",2026-04-30,People also ask,,
collateral clearance,1,0,40,26,0.00,informational,https://www.tullylegal.com/legal-services/security-clearance-representation/security-clearance-faq/,2,0.01,0.00,0.33,10900000,"[12,12,12,12,10,10,10,12,10,10,10,10]",2026-04-12,AI overview,,
criminal attorneys buffalo,9,0,170,17,6.85,commercial,https://www.tullylegal.com/buffalo-criminal/white-collar-crime-lawyer/,2,0.01,13.00,0.61,2680000,"[43,53,81,43,81,81,43,28,81,43,21,28]",2026-04-24,Organic,,
albany federal eeo lawyers,1,0,40,9,0.00,informational,https://www.tullylegal.com/albany-employment-law/,2,0.01,0.00,0,26200,"[60,100]",2026-04-27,AI overview,,
pete hegseth brothers,5,21,90,45,0.00,informational,https://www.tullylegal.com/our-firm/news/hegseths-younger-brother-is-serving-in-a-key-role-as-liaison-and-senior-adviser-inside-the-pentagon/,2,0.01,0.00,0,5190000,"[64,11,29,52,0,0,64,100,64,64,41,100]",2026-04-06,Organic,,
are injured soldiers discharged,3,0,40,16,0.00,informational,https://www.tullylegal.com/guide-to-obtaining-a-medical-military-discharge/,2,0.01,0.00,0.33,2780000,"[100,18,18,18,18,18,18,36,27,81,63,45]",2026-04-14,Organic,,
child custody lawyer new york,1,0,140,20,0.00,commercial,https://www.tullylegal.com/resources/articles/how-do-i-get-full-custody-of-my-child-in-new-york/,2,0.01,0.00,0,32400000,"[4,5,5,7,7,7,29,36,23,19,19,23]",2026-04-18,People also ask,,
military medical retirement pay chart,1,0,140,38,1.12,informational,https://www.tullylegal.com/resources/articles/does-my-military-disability-qualify-for-retirement-pay/,2,0.01,2.00,0.04,36700000,"[100,80,80,100,80,33,100,80,52,52,42,52]",2026-04-03,People also ask,,
military divorce new york,5,9,70,2,0.00,informational,https://www.tullylegal.com/legal-services/military-law/military-divorce/,2,0.01,0.00,0.16,0,"[3,3,7,11,11,19,34,34,34,34,100,42]",2026-03-12,Organic,Related searches,People also ask
what does it mean to lose security clearance,1,0,40,11,0.00,informational,https://www.tullylegal.com/resources/articles/what-is-the-impact-of-losing-your-security-clearance-on-your-federal-employment-job/,2,0.01,0.00,0.33,45300000,"[100,100,100,18,18,18,18,18,18,18,18,18]",2026-04-21,AI overview,,
wrongful termination attorney buffalo ny,1,0,70,8,2.05,"commercial, informational",https://www.tullylegal.com/buffalo-employment-law/,2,0.01,4.00,0.81,104,"[64,7,100,64,50,50,7,64,64,78,28,21]",2026-03-22,AI overview,,
why would childrens services call me,1,0,70,11,0.00,informational,https://www.tullylegal.com/resources/articles/what-to-do-if-you-get-a-call-from-child-protective-services/,2,0.01,0.00,0,2440000000,"[50,50,21,50,50,78,35,35,50,78,64,50]",2026-04-23,AI overview,,
